,Borough,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
4288,Manhattan,Turtle Bay,40.75204236950722,-73.96770824581834,Gai Chicken & Rice,40.752716,-73.97334,Asian Restaurant
4289,Manhattan,Turtle Bay,40.75204236950722,-73.96770824581834,Peter Detmold Park Dog Run,40.75360737910511,-73.96362952589988,Dog Run
4290,Manhattan,Turtle Bay,40.75204236950722,-73.96770824581834,Mona Kitchen & Market,40.75080411025653,-73.9702294009557,Café
4291,Manhattan,Turtle Bay,40.75204236950722,-73.96770824581834,Hofbräu Bierhaus NYC,40.752631317207126,-73.9733044859671,German Restaurant
4292,Manhattan,Turtle Bay,40.75204236950722,-73.96770824581834,Tudor City Steps,40.748351503382615,-73.97086574487074,Trail
4293,Manhattan,Turtle Bay,40.75204236950722,-73.96770824581834,Pod 51 Hotel,40.75583211988071,-73.96903283684541,Hotel
4294,Manhattan,Turtle Bay,40.75204236950722,-73.96770824581834,sushi AMANE,40.75130940387015,-73.97198244560617,Sushi Restaurant
4295,Manhattan,Turtle Bay,40.75204236950722,-73.96770824581834,Sukhumvit 51,40.75605533688796,-73.96922665983628,Thai Restaurant
4296,Manhattan,Turtle Bay,40.75204236950722,-73.96770824581834,Ali Baba Turkish&mediteranean Cuisine,40.752298251625724,-73.97028267882877,Turkish Restaurant
4297,Manhattan,Turtle Bay,40.75204236950722,-73.96770824581834,Macaron Café,40.753726937159335,-73.97229571010402,Dessert Shop
4298,Manhattan,Turtle Bay,40.75204236950722,-73.96770824581834,The Stag's Head,40.75559902055588,-73.96828279795707,Pub
4299,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Tudor City Park South,40.74876578594654,-73.97077529524509,Park
4300,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Sai Gon Dep,40.74770075333206,-73.97378815410889,Vietnamese Restaurant
4301,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,mang'Oh yoga,40.74744599731651,-73.9726136084391,Yoga Studio
4302,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Tudor City Overpass,40.749101106369736,-73.97051454845469,Bridge
4303,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Tudor City Park North,40.74932450274798,-73.97052427585831,Park
4304,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Tudor City Steps,40.748351503382615,-73.97086574487074,Trail
4305,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,El Pote,40.74761767782473,-73.97387433686416,Spanish Restaurant
4306,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,I Love Kickboxing - 43rd Street,40.75058,-73.97154,Martial Arts Dojo
4307,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Tempura Matsui,40.7484611562686,-73.97497442973443,Japanese Restaurant
4308,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Sons of Thunder,40.74797027402464,-73.97575060170206,Hawaiian Restaurant
4309,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Sushi Ryusei,40.74856125743873,-73.97514167234044,Sushi Restaurant
4310,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Hole in the Wall,40.744028,-73.971824,Café
4311,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Sachi Asian Bistro,40.74758733811173,-73.9738713063176,Asian Restaurant
4312,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Tacos Grand Central,40.747646,-73.973984,Taco Place
4313,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Garlic New York Pizza Bar,40.745068175947466,-73.97566605746329,Pizza Place
4314,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Lan Larb Midtown,40.74533363204334,-73.9755277555111,Thai Restaurant
4315,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Tudor Cafe,40.74835986902391,-73.9709711769136,Deli / Bodega
4316,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Bread & Butter,40.743550007350464,-73.97305016181384,Convenience Store
4317,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,St. Vartan Park,40.74519645099352,-73.97371530532837,Park
4318,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Pleroma,40.74928723650227,-73.97275703380559,Deli / Bodega
4319,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Ground Central Coffee Company,40.750146461935245,-73.97205954557417,Coffee Shop
4320,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Shake Shack,40.74966574698551,-73.97571869830242,Burger Joint
4321,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,El Parador,40.74443861282,-73.97477971208335,Mexican Restaurant
4322,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Patsy's Pizzeria,40.75028472783832,-73.97193065189576,Pizza Place
4323,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Estiatorio Rafina,40.745505832036535,-73.97219686244506,Greek Restaurant
4324,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Pet Central Second Avenue,40.74723476823505,-73.97416305794776,Pet Store
4325,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Baby Bo's Cantina,40.74504810846564,-73.97574844510618,Mexican Restaurant
4326,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,696 Gourmet Deli,40.75028410953731,-73.97331214230563,Restaurant
4327,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Blink Fitness Murray Hill,40.74953986350761,-73.97558768117811,Gym
4328,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,UN Delegates Lounge,40.749602935809875,-73.96719499490706,Lounge
4329,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,251 Ginza Sushi,40.74556726462068,-73.9757060569526,Sushi Restaurant
4330,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Montagu's Gusto,40.74555834476401,-73.97522572857501,American Restaurant
4331,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,EONS Greek Food for Life,40.74520806908018,-73.97565060176736,Greek Restaurant
4332,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Pietro's,40.75083829259142,-73.97254320978729,Italian Restaurant
4333,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Maison Thai,40.74496917737748,-73.97576961769492,Thai Restaurant
4334,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,NY Bagels & Cafe,40.743526869918234,-73.97357160416001,Bagel Shop
4335,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Smiley Nails,40.745739719644305,-73.97516247844882,Spa
4336,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Ford Foundation Garden,40.749611835749484,-73.97132937203811,Garden
4337,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Zengo New York,40.7496676667236,-73.97563568364514,Latin American Restaurant
4338,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Little Alley,40.747326320874585,-73.9770164277044,Shanghai Restaurant
4339,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,PHD Media,40.74972258405844,-73.9732550383269,Office
4340,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,TennisPoint NYC,40.75049484304483,-73.96928568143008,Tennis Court
4341,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Grand Central Plaza,40.749639788507956,-73.97567103570407,Plaza
4342,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Sarge's Delicatessen & Diner,40.74726357893965,-73.97705848354722,Jewish Restaurant
4343,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Chicken Provence,40.749111954189345,-73.97621366887762,French Restaurant
4344,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Caffe Bene,40.748874903335945,-73.97591800631133,Café
4345,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Bon Bon Salon & Spa,40.748047122668254,-73.97642636939408,Salon / Barbershop
4346,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Alcala,40.751216649483304,-73.97159624144656,Spanish Restaurant
4347,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Winfield-Flynn Wines & Spirits,40.74773289560339,-73.97678171435844,Liquor Store
4348,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Robert C. Moses Park Dog Run,40.74836702904172,-73.96892733269434,Dog Run
4349,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,East 34th Street Heliport (TSS),40.74258312624043,-73.9720094203949,Heliport
4350,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Corinthian Health Club,40.746219290680465,-73.97215188987838,Gym
4351,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Docks Oyster Bar,40.74948275836188,-73.97547112423915,Seafood Restaurant
4352,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Delectica,40.74811642380029,-73.9764454132702,Café
4353,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Mighty Bowl,40.75096979898272,-73.97145558640254,Asian Restaurant
4354,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Five Guys,40.74558254781062,-73.9762794971466,Burger Joint
4355,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Clover Delicatessen,40.74480647559546,-73.97606588529051,Deli / Bodega
4356,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Millennium Hilton New York One UN Plaza,40.75065903556409,-73.96920040246408,Hotel
4357,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Pret A Manger,40.750197,-73.974617,Sandwich Place
4358,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,El Rio Grande,40.7483183175233,-73.97645583548294,Mexican Restaurant
4359,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,John's Coffee Shop,40.75118605756935,-73.97138492480194,Diner
4360,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Linda's Bra Salon,40.74733295405733,-73.9769827910462,Lingerie Store
4361,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Sinigual Contemporary Mexican Cuisine,40.75030328369034,-73.97509910989558,Mexican Restaurant
4362,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,sushi AMANE,40.75130940387015,-73.97198244560617,Sushi Restaurant
4363,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,The Famous Chicken Place,40.74873094644139,-73.97593113158572,Greek Restaurant
4364,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Charleston Dog Run & Roof Terrace,40.74551483648781,-73.97682870989236,Dog Run
4365,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Orangetheory Fitness - E 39th St,40.749005866915496,-73.97580392634383,Gym / Fitness Center
4366,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,City Beer,40.7486191,-73.97570259999999,Bar
4367,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Mona Kitchen & Market,40.75080411025653,-73.9702294009557,Café
4368,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,The Gyro Shop,40.743773543043076,-73.9735922297467,Greek Restaurant
4369,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Ralph Bunche Park,40.74941088125783,-73.969686627388,Park
4370,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Royal Pizza,40.74880748075907,-73.975905837714,Pizza Place
4371,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Hiroshi Japanese Fusion,40.74857145810476,-73.97600918585474,Sushi Restaurant
4372,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,East River Esplanade,40.744974952334005,-73.97043228149414,Park
4373,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,House of Wine and Liquor,40.74492746966366,-73.9762199990314,Wine Shop
4374,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Delegates Dining Room,40.74954991847917,-73.96733738586897,Restaurant
4375,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Kips Bay Towers Garden,40.74390340205732,-73.97562803855254,Garden
4376,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Chipotle Mexican Grill,40.74414352828854,-73.975871745998,Mexican Restaurant
4377,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Chase Bank,40.750403,-73.968961,Bank
4378,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Panini Cafe,40.74362,-73.97387,Café
4379,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Lucky's Cafe,40.74373785662484,-73.97367288645415,Diner
4380,Manhattan,Tudor City,40.746917410740195,-73.97121928722265,Citi Bike Station,40.74315566,-73.97434726,Bike Rental / Bike Share
4381,Manhattan,Stuyvesant Town,40.73099955477061,-73.97405170469203,Stuyvesant Cove Park,40.73251294059505,-73.97387623786926,Park
4382,Manhattan,Stuyvesant Town,40.73099955477061,-73.97405170469203,Con Ed Field,40.72920622814957,-73.97373220467514,Baseball Field
4383,Manhattan,Stuyvesant Town,40.73099955477061,-73.97405170469203,Stuyvesant Town Greenmarket,40.73142942947043,-73.97822234418382,Farmers Market
4384,Manhattan,Stuyvesant Town,40.73099955477061,-73.97405170469203,Oval Kids by apple seeds,40.73136857533527,-73.97727231182357,Playground
4385,Manhattan,Stuyvesant Town,40.73099955477061,-73.97405170469203,Pouring Ribbons,40.729093258512705,-73.97803309705259,Cocktail Bar
4386,Manhattan,Stuyvesant Town,40.73099955477061,-73.97405170469203,The Roost,40.72908444877913,-73.9786384670417,Bar
4387,Manhattan,Stuyvesant Town,40.73099955477061,-73.97405170469203,Stuyvesant Oval Fountain,40.73209532787783,-73.97762149788514,Fountain
4388,Manhattan,Stuyvesant Town,40.73099955477061,-73.97405170469203,Clocktower Playground,40.731188029146416,-73.97818856178809,Playground
4389,Manhattan,Stuyvesant Town,40.73099955477061,-73.97405170469203,Unleashed Spa & Self Pet Wash,40.72898350553641,-73.97837999679263,Pet Service
4390,Manhattan,Stuyvesant Town,40.73099955477061,-73.97405170469203,B Cup Cafe,40.72878323190303,-73.97856527783276,Coffee Shop
4391,Manhattan,Stuyvesant Town,40.73099955477061,-73.97405170469203,Stuyvesant Town Basketball Courts,40.73243250210569,-73.9794974594504,Basketball Court
4392,Manhattan,Stuyvesant Town,40.73099955477061,-73.97405170469203,Mona's,40.729124356456154,-73.9782918258248,Bar
4393,Manhattan,Stuyvesant Town,40.73099955477061,-73.97405170469203,Rocks Off Cruises,40.73543366585962,-73.97309823432576,Harbor / Marina
4394,Manhattan,Stuyvesant Town,40.73099955477061,-73.97405170469203,Dua Kafe,40.730015,-73.9796,Bistro
4395,Manhattan,Stuyvesant Town,40.73099955477061,-73.97405170469203,Solar One,40.73444177328803,-73.97434969023425,Park
4396,Manhattan,Stuyvesant Town,40.73099955477061,-73.97405170469203,New York Skyports Seaplane Base,40.73495887716983,-73.97299073366773,Heliport
4397,Manhattan,Stuyvesant Town,40.73099955477061,-73.97405170469203,BP,40.73510670723425,-73.97455404113494,Gas Station
4398,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,SoulCycle 19th,40.73943353393161,-73.99216844203444,Cycle Studio
4399,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,The Fhitting Room,40.739856864845336,-73.99319384310543,Gym
4400,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Fishs Eddy,40.738605357398285,-73.99001680796049,Furniture / Home Store
4401,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,sweetgreen,40.73806133544267,-73.99122334551976,Salad Place
4402,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Five Iron Golf,40.73895909017478,-73.99154388980163,Sports Club
4403,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,HALL,40.74026030891992,-73.99232433068579,Japanese Restaurant
4404,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,MUJI,40.739420987932505,-73.99251759052277,Miscellaneous Shop
4405,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,OOTOYA 大戸屋 (OOTOYA),40.73883630073037,-73.99277694087336,Japanese Restaurant
4406,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Thai Villa,40.73911832471403,-73.99057903842908,Thai Restaurant
4407,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Bottlerocket Wine & Spirit,40.73936954351507,-73.99200990796085,Wine Shop
4408,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Sugarfish,40.7389505411552,-73.98895476288,Japanese Restaurant
4409,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Dough,40.739407,-73.992466,Donut Shop
4410,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Books of Wonder,40.739072763236834,-73.99323697510762,Bookstore
4411,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Spruce & Bond,40.738231449964495,-73.99203628963913,Spa
4412,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Beecher's Handmade Cheese,40.73905424808251,-73.98966592042328,Cheese Shop
4413,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Flywheel Sports,40.741229,-73.9924154,Cycle Studio
4414,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,SHADOWBOX NYC,40.74045267684845,-73.99273190761913,Gym / Fitness Center
4415,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Equinox Flatiron,40.738961433134314,-73.9897805284278,Gym / Fitness Center
4416,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,ABC Carpet & Home,40.73823491599041,-73.98991533140251,Furniture / Home Store
4417,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Ole & Steen,40.737992286169884,-73.99026989936829,Café
4418,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Athleta,40.738444,-73.992074,Women's Store
4419,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,The Cellar at Beecher's,40.739067607975926,-73.98967837022127,American Restaurant
4420,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,SoulCycle Union Square,40.73815993909055,-73.99091115613543,Cycle Studio
4421,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Om Factory,40.73799001734185,-73.99040326955952,Yoga Studio
4422,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Exhale Flatiron,40.74088788621906,-73.99191376062022,Gym / Fitness Center
4423,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,abcV,40.73818242292011,-73.98921031237288,Vegetarian / Vegan Restaurant
4424,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Flatiron Wines & Spirits - Manhattan,40.74037409981571,-73.98948531025627,Wine Shop
4425,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Bluestone Lane,40.7393723,-73.9894819,Café
4426,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Uni K Wax Center,40.739052672593246,-73.99273699298323,Health & Beauty Service
4427,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,L'Occitane en Provence,40.74087435449491,-73.99046722701837,Cosmetics Shop
4428,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Studio at Athleta - Flatiron,40.73846816990212,-73.99198838030496,Gym / Fitness Center
4429,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,ABC Cocina,40.73819266128592,-73.989320744871,Mexican Restaurant
4430,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Rezdôra,40.738941,-73.988862,Italian Restaurant
4431,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Flying Tiger Copenhagen,40.73974957180687,-73.98956965192492,Gift Shop
4432,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Barber Bart,40.7398134,-73.9890535,Salon / Barbershop
4433,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Eisenberg's Sandwich Shop,40.74101313041087,-73.98998276914519,Sandwich Place
4434,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Chocolat Moderne,40.740702338886464,-73.99261455176946,Dessert Shop
4435,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Nike Running,40.73990327793008,-73.99107930249386,Sporting Goods Shop
4436,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Cosme,40.7395,-73.98844,Mexican Restaurant
4437,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Bode NYC - Flatiron,40.741276042009474,-73.98998881094504,Yoga Studio
4438,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Fresh,40.7377125958304,-73.99016944888601,Cosmetics Shop
4439,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Mari Vanna,40.73877111627831,-73.98868296384858,Russian Restaurant
4440,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Maison Kayser,40.74000342692664,-73.9897301549147,Bakery
4441,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Club Monaco,40.74023227344842,-73.99070122824347,Clothing Store
4442,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Gotham Coffee Roasters,40.739676562629384,-73.99274707313197,Coffee Shop
4443,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Journelle,40.73774589862303,-73.99186474514421,Lingerie Store
4444,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Rich Barretta Private Training,40.74139520406421,-73.9901411272907,Gym
4445,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Boqueria,40.7402,-73.99377,Tapas Restaurant
4446,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Gramercy Tavern,40.73859964402532,-73.98831951156392,American Restaurant
4447,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,ABC Kitchen,40.73765323362576,-73.98965791686936,New American Restaurant
4448,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Sushi By Bou,40.740883116531,-73.99352459209372,Sushi Restaurant
4449,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Juice Generation,40.7375815060387,-73.9899184576721,Juice Bar
4450,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Undercote,40.741299805108724,-73.99125611827084,Cocktail Bar
4451,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,BodyRok,40.73889889731482,-73.99283072633699,Gym / Fitness Center
4452,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Nur,40.73854,-73.9888,Israeli Restaurant
4453,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Burger & Lobster,40.74009976293929,-73.99350464344025,Burger Joint
4454,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Dig Inn,40.740791,-73.988346,American Restaurant
4455,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Patisserie Chanson,40.741713349971334,-73.9905434846878,Dessert Shop
4456,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Le Coq Rico,40.73877554083786,-73.9888167734784,French Restaurant
4457,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Uplift Studios,40.74197513187843,-73.9905451928665,Gym
4458,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,The LEGO Store,40.74176878183695,-73.98984189955797,Toy / Game Store
4459,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Leisure Pro,40.73938786953635,-73.99409715925835,Sporting Goods Shop
4460,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Eataly,40.74198696405861,-73.98991319280194,Gourmet Shop
4461,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Craft,40.738046405538036,-73.98879794967029,American Restaurant
4462,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,lululemon athletica,40.737901,-73.992763,Clothing Store
4463,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Scampi,40.73918569116582,-73.99360910545711,Italian Restaurant
4464,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Innisfree,40.73722875005117,-73.99030326613867,Cosmetics Shop
4465,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Dig Inn,40.737378630570696,-73.99113558901335,New American Restaurant
4466,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,BrainXcape,40.740791717266916,-73.99351311706076,General Entertainment
4467,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Peddler Coffee,40.741649163948715,-73.98968694979673,Coffee Shop
4468,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Y7 Studio Flatiron,40.742028916501894,-73.9905607853857,Yoga Studio
4469,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Laughing Lotus Yoga Center,40.74036142113778,-73.99431420336869,Yoga Studio
4470,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,WW (Weight Watchers),40.74186309366008,-73.9901835828722,Weight Loss Center
4471,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Venchi,40.73744559131863,-73.99043887853622,Chocolate Shop
4472,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Soon Beauty Lab West,40.742051704386675,-73.99271377516129,Salon / Barbershop
4473,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Shake Shack,40.74148371088094,-73.9882180094719,Burger Joint
4474,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,CAVA,40.7416572,-73.9933709,Mediterranean Restaurant
4475,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Deep Indian Kitchen (Indikitch),40.742025061405144,-73.99055792757031,Indian Restaurant
4476,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Foursquare Roof Deck,40.74194518885131,-73.9918779410063,Roof Deck
4477,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Chloe's Soft Serve Fruit Co.,40.737243931138245,-73.99074851981396,Dessert Shop
4478,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,by CHLOE,40.7419722,-73.9929188,Vegetarian / Vegan Restaurant
4479,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Gasoline Alley Coffee,40.74068098393732,-73.9880222082138,Coffee Shop
4480,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,The Raines Law Room,40.738745,-73.994483,Speakeasy
4481,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,I Salumi I Formaggi @ Eataly,40.74205922654242,-73.98978588457395,Italian Restaurant
4482,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Bandier,40.737308,-73.992656,Clothing Store
4483,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Xi'an Famous Foods,40.74063210444959,-73.98734637964503,Chinese Restaurant
4484,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Skin Laundry,40.73766296140344,-73.99338117101544,Spa
4485,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Yakiniku Futago,40.73886058581998,-73.99422389123818,Japanese Restaurant
4486,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Yext,40.741167030992564,-73.98760330370482,Tech Startup
4487,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Camp,40.73746260852554,-73.99287069828566,Toy / Game Store
4488,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Skewr Kebab Kitchen,40.74064554055507,-73.9875714541847,Kebab Restaurant
4489,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Sophie's Cuban Cuisine,40.74083205552937,-73.98771018653714,Cuban Restaurant
4490,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,DryBar,40.73755376258029,-73.99319270814934,Salon / Barbershop
4491,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Daily Provisions,40.737719,-73.987774,Café
4492,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Trader Joe's,40.741739139805574,-73.99365296900864,Grocery Store
4493,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Gelateria @ Eataly,40.7420212360769,-73.98913241911022,Ice Cream Shop
4494,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,New York Health and Racquet Club,40.73914434247855,-73.98734536441805,Gym
4495,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Breads Bakery,40.73661,-73.99181,Bakery
4496,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,ChaiseFitness,40.74056039580034,-73.9870919833455,Gym / Fitness Center
4497,Manhattan,Flatiron,40.739673047638426,-73.9909471052826,Union Square Cafe,40.73759358219195,-73.98788169094186,New American Restaurant
